,cutoff1,cutoff2,double,single
0,-31.62871492,-8.88267764,0.0,0.0
0,-1.82721342,1.70848896,4.55e-05,0.0001809
0,-34.80670398,-7.81283018,0.0,0.0
0,-3.3,2.43951167,0.0,0.0
0,-5.5318358,-0.79277119,0.0,0.0
0,-8.59370957,-2.51880362,0.0,0.0
0,-2.29586345,2.56262522,2e-07,8e-06
0,-8.11668002,-3.2107859,0.0,0.0
0,-3.83134854,2.56262522,0.0,0.0
0,-3.25713008,2.28525625,0.0,0.0
0,-4.38924821,-0.79277119,0.0,0.0
0,-2.45701007,3.27282401,0.0,2.2e-06
0,-6.08052208,-0.3875518,0.0,0.0
0,-3.98094511,3.27282401,0.0,0.0
0,-8.04370891,-3.29946627,0.0,0.0
0,-11.16543859,3.27282401,0.0,0.0
0,-46.62879015,-8.88267764,0.0,0.0
0,-1.86554291,3.27282401,0.0,0.0001874
0,-6.84666422,-16.50082103,0.0,0.0
0,-2.28749614,3.27282401,0.0,8.599999999999999e-06
0,-17.69200435,-20.92287787,0.0,0.0
0,-2.77371068,400632352.9411956,0.0,0.0
0,-6.38121552,400632352.9411956,0.0,0.0
0,-15.12470683,17.4743363,0.0,0.0
0,6.98437594,400632352.9411956,0.0,2.0
0,-3.0,1.91262176,0.0,0.0
0,-9.44659879,3.92721859,0.0,0.0
0,-3.72869718,9.56534933,0.0,0.0
0,-2.14149052,2.51840987,3e-07,2.51e-05
0,0.34837695,8.58879375,0.0,0.7170918000000001
0,-3.2840323,10.21376116,0.0,0.0
0,13.60900656,712.23529412,0.0,2.0
0,-4.61387175,5.38112942,0.0,0.0
0,-0.11308538,9.56534933,0.0,0.307579
0,-2.28880826,1.91262176,2.5e-06,7.699999999999999e-06
0,4.52829978,400632352.9411956,0.0,1.999989
0,-1.81166773,400632352.9411956,0.0,0.0002542
0,-2.0647416,33.34976122,0.0,4.94e-05
0,-3.06728012,400632352.9411956,0.0,0.0
0,-7.85824738,-4.36018205,0.0,0.0
0,-4.00251734,4.12584168,0.0,0.0
0,-56.89664543,-30.84871502,0.0,0.0
0,-2.12993953,3.57585728,0.0,3.02e-05
0,-449999999.99997777,-17.4743363,0.0,0.0
0,-2.65689718,49367647.05878218,0.0,4e-07
0,-235.85534472,-17.4743363,0.0,0.0
0,-2.65689718,25.8747187,0.0,2e-07
0,-9.11171698,-0.18277021,0.0,0.0
0,-6.11894059,5.378953,0.0,0.0
0,-9.92519288,-7.47838607,0.0,0.0
0,-7.63841623,25.8747187,0.0,0.0
